   -4.949947E-02    5.985470E-02    4.280000E+00
   -4.707399E-02    6.063677E-02    4.320000E+00
   -4.462174E-02    6.130630E-02    4.360000E+00
   -4.214716E-02    6.186445E-02    4.400000E+00
   -3.965466E-02    6.231255E-02    4.440000E+00
   -3.714858E-02    6.265207E-02    4.480000E+00
   -3.463319E-02    6.288463E-02    4.520000E+00
   -3.211271E-02    6.301199E-02    4.560000E+00
   -2.959127E-02    6.303604E-02    4.600000E+00
   -2.707292E-02    6.295879E-02    4.640000E+00
   -2.456163E-02    6.278240E-02    4.680000E+00
   -2.206126E-02    6.250912E-02    4.720000E+00
   -1.957561E-02    6.214132E-02    4.760000E+00
   -1.710835E-02    6.168147E-02    4.800000E+00
   -1.466306E-02    6.113214E-02    4.840000E+00
   -1.224322E-02    6.049600E-02    4.880000E+00
   -9.852192E-03    5.977579E-02    4.920000E+00
   -7.493218E-03    5.897436E-02    4.960000E+00
   -5.169434E-03    5.809460E-02    5.000000E+00
   -2.883854E-03    5.713948E-02    5.040000E+00
   -6.393726E-04    5.611205E-02    5.080000E+00
    1.561243E-03    5.501538E-02    5.120000E+00
    3.715347E-03    5.385262E-02    5.160000E+00
    5.820426E-03    5.262696E-02    5.200000E+00
    7.874090E-03    5.134160E-02    5.240000E+00
    9.874082E-03    4.999981E-02    5.280000E+00
    1.181828E-02    4.860486E-02    5.320000E+00
    1.370468E-02    4.716004E-02    5.360000E+00
    1.553142E-02    4.566867E-02    5.400000E+00
    1.729679E-02    4.413406E-02    5.440000E+00
    1.899917E-02    4.255954E-02    5.480000E+00
    2.063711E-02    4.094843E-02    5.520000E+00
    2.220927E-02    3.930404E-02    5.560000E+00
    2.371445E-02    3.762966E-02    5.600000E+00
    2.515160E-02    3.592858E-02    5.640000E+00
    2.651976E-02    3.420405E-02    5.680000E+00
    2.781813E-02    3.245930E-02    5.720000E+00
    2.904603E-02    3.069753E-02    5.760000E+00
    3.020291E-02    2.892190E-02    5.800000E+00
    3.128833E-02    2.713553E-02    5.840000E+00
    3.230199E-02    2.534149E-02    5.880000E+00
    3.324370E-02    2.354281E-02    5.920000E+00
    3.411340E-02    2.174245E-02    5.960000E+00
    3.491113E-02    1.994333E-02    6.000000E+00
    3.563707E-02    1.814830E-02    6.040000E+00
    3.629147E-02    1.636015E-02    6.080000E+00
    3.687474E-02    1.458161E-02    6.120000E+00
    3.738735E-02    1.281532E-02    6.160000E+00
    3.782990E-02    1.106387E-02    6.200000E+00
    3.820309E-02    9.329759E-03    6.240000E+00
    3.850771E-02    7.615411E-03    6.280000E+00
    3.874464E-02    5.923175E-03    6.320000E+00
    3.891485E-02    4.255314E-03    6.360000E+00
    3.901941E-02    2.614006E-03    6.400000E+00
    3.905946E-02    1.001346E-03    6.440000E+00
    3.903624E-02   -5.806624E-04    6.480000E+00
    3.895103E-02   -2.130102E-03    6.520000E+00
    3.880523E-02   -3.645148E-03    6.560000E+00
    3.860027E-02   -5.124064E-03    6.600000E+00
    3.833766E-02   -6.565210E-03    6.640000E+00
    3.801898E-02   -7.967037E-03    6.680000E+00
    3.764585E-02   -9.328089E-03    6.720000E+00
    3.721997E-02   -1.064701E-02    6.760000E+00
    3.674307E-02   -1.192252E-02    6.800000E+00
    3.621693E-02   -1.315346E-02    6.840000E+00
    3.564338E-02   -1.433875E-02    6.880000E+00
    3.502429E-02   -1.547741E-02    6.920000E+00
    3.436154E-02   -1.656855E-02    6.960000E+00
    3.365709E-02   -1.761137E-02    7.000000E+00
    3.291288E-02   -1.860517E-02    7.040000E+00
    3.213091E-02   -1.954935E-02    7.080000E+00
    3.131317E-02   -2.044337E-02    7.120000E+00
    3.046170E-02   -2.128683E-02    7.160000E+00
    2.957853E-02   -2.207937E-02    7.200000E+00
    2.866570E-02   -2.282075E-02    7.240000E+00
    2.772526E-02   -2.351081E-02    7.280000E+00
    2.675928E-02   -2.414946E-02    7.320000E+00
    2.576982E-02   -2.473672E-02    7.360000E+00
    2.475891E-02   -2.527266E-02    7.400000E+00
    2.372861E-02   -2.575746E-02    7.440000E+00
    2.268096E-02   -2.619137E-02    7.480000E+00
    2.161797E-02   -2.657470E-02    7.520000E+00
    2.054165E-02   -2.690786E-02    7.560000E+00
    1.945400E-02   -2.719131E-02    7.600000E+00
    1.835698E-02   -2.742559E-02    7.640000E+00
    1.725253E-02   -2.761132E-02    7.680000E+00
    1.614256E-02   -2.774916E-02    7.720000E+00
    1.502896E-02   -2.783985E-02    7.760000E+00
    1.391360E-02   -2.788419E-02    7.800000E+00
    1.279828E-02   -2.788303E-02    7.840000E+00
    1.168478E-02   -2.783729E-02    7.880000E+00
    1.057487E-02   -2.774792E-02    7.920000E+00
    9.470229E-03   -2.761595E-02    7.960000E+00
    8.372532E-03   -2.744244E-02    8.000000E+00
    7.283392E-03   -2.722849E-02    8.040000E+00
    6.204382E-03   -2.697525E-02    8.080000E+00
    5.137026E-03   -2.668392E-02    8.120000E+00
    4.082797E-03   -2.635572E-02    8.160000E+00
    3.043120E-03   -2.599192E-02    8.200000E+00
    2.019368E-03   -2.559380E-02    8.240000E+00
    1.012860E-03   -2.516270E-02    8.280000E+00
    2.486149E-05   -2.469996E-02    8.320000E+00
   -9.434168E-04   -2.420696E-02    8.360000E+00
   -1.890820E-03   -2.368508E-02    8.400000E+00
   -2.816250E-03   -2.313575E-02    8.440000E+00
   -3.718665E-03   -2.256038E-02    8.480000E+00
   -4.597082E-03   -2.196043E-02    8.520000E+00
   -5.450576E-03   -2.133734E-02    8.560000E+00
   -6.278279E-03   -2.069257E-02    8.600000E+00
   -7.079382E-03   -2.002759E-02    8.640000E+00
   -7.853137E-03   -1.934386E-02    8.680000E+00
   -8.598851E-03   -1.864286E-02    8.720000E+00
   -9.315893E-03   -1.792606E-02    8.760000E+00
   -1.000369E-02   -1.719490E-02    8.800000E+00
   -1.066172E-02   -1.645087E-02    8.840000E+00
   -1.128954E-02   -1.569539E-02    8.880000E+00
   -1.188674E-02   -1.492991E-02    8.920000E+00
   -1.245297E-02   -1.415585E-02    8.960000E+00
   -1.298796E-02   -1.337463E-02    9.000000E+00
   -1.349146E-02   -1.258763E-02    9.040000E+00
   -1.396331E-02   -1.179624E-02    9.080000E+00
   -1.440338E-02   -1.100180E-02    9.120000E+00
   -1.481161E-02   -1.020565E-02    9.160000E+00
   -1.518797E-02   -9.409092E-03    9.200000E+00
   -1.553251E-02   -8.613414E-03    9.240000E+00
   -1.584530E-02   -7.819871E-03    9.280000E+00
   -1.612649E-02   -7.029688E-03    9.320000E+00
   -1.637625E-02   -6.244062E-03    9.360000E+00
   -1.659482E-02   -5.464160E-03    9.400000E+00
   -1.678246E-02   -4.691115E-03    9.440000E+00
   -1.693950E-02   -3.926025E-03    9.480000E+00
   -1.706630E-02   -3.169957E-03    9.520000E+00
   -1.716326E-02   -2.423939E-03    9.560000E+00
   -1.723082E-02   -1.688963E-03    9.600000E+00
   -1.726946E-02   -9.659853E-04    9.640000E+00
   -1.727970E-02   -2.559216E-04    9.680000E+00
   -1.726208E-02    4.403503E-04    9.720000E+00
   -1.721720E-02    1.121992E-03    9.760000E+00
   -1.714567E-02    1.788206E-03    9.800000E+00
   -1.704814E-02    2.438236E-03    9.840000E+00
   -1.692529E-02    3.071364E-03    9.880000E+00
   -1.677781E-02    3.686916E-03    9.920000E+00
   -1.660644E-02    4.284258E-03    9.960000E+00
