2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
2.800 .64285714285714285715
2.800 .64285714285714285713
